Energy (eV),Wavelength (nm),e1,e2,n,k
2.420573,512.275513,3.019303,0,1.737614,0
2.41308,513.866211,3.019076,0,1.737549,0
2.405633,515.456909,3.018849,0,1.737484,0
2.398232,517.047485,3.018624,0,1.737419,0
2.390877,518.638062,3.018401,0,1.737355,0
2.383568,520.228638,3.018178,0,1.737291,0
2.376302,521.819092,3.017958,0,1.737227,0
2.369082,523.409546,3.01774,0,1.737164,0
2.361905,524.999939,3.017522,0,1.737102,0
2.354772,526.590332,3.017309,0,1.73704,0
2.347682,528.180603,3.017097,0,1.736979,0
2.340634,529.770874,3.016886,0,1.736918,0
2.333629,531.361145,3.016679,0,1.736859,0
2.326667,532.951294,3.016472,0,1.736799,0
2.319746,534.541382,3.016265,0,1.73674,0
2.312865,536.13147,3.016065,0,1.736682,0
2.306026,537.721558,3.015864,0,1.736624,0
2.299228,539.311523,3.015663,0,1.736567,0
2.292469,540.901489,3.015466,0,1.73651,0
2.285751,542.491333,3.015269,0,1.736453,0
2.279072,544.081177,3.015072,0,1.736396,0
2.272432,545.671021,3.014879,0,1.736341,0
2.265831,547.260681,3.014687,0,1.736285,0
2.259268,548.850403,3.014494,0,1.73623,0
2.252743,550.440063,3.014307,0,1.736176,0
2.246256,552.029663,3.014121,0,1.736122,0
2.239807,553.619141,3.013934,0,1.736068,0
2.233395,555.208618,3.013751,0,1.736016,0
2.227019,556.798035,3.013569,0,1.735963,0
2.22068,558.387451,3.013386,0,1.735911,0
2.214378,559.976746,3.013207,0,1.735859,0
2.208111,561.56604,3.013029,0,1.735808,0
2.20188,563.155212,3.012851,0,1.735757,0
2.195684,564.744385,3.012676,0,1.735706,0
2.189523,566.333496,3.012502,0,1.735656,0
2.183396,567.922546,3.012328,0,1.735606,0
2.177305,569.511536,3.012156,0,1.735556,0
2.171247,571.100464,3.011986,0,1.735507,0
2.165223,572.689331,3.011817,0,1.735459,0
2.159232,574.278198,3.011648,0,1.73541,0
2.153275,575.866943,3.011482,0,1.735362,0
2.147351,577.455688,3.011317,0,1.735314,0
2.14146,579.044312,3.011151,0,1.735267,0
2.135601,580.632874,3.010989,0,1.73522,0
2.129774,582.221375,3.010827,0,1.735174,0
2.123979,583.809875,3.010666,0,1.735127,0
2.118216,585.398315,3.010506,0,1.735081,0
2.112484,586.986633,3.010349,0,1.735036,0
2.106784,588.57489,3.010191,0,1.73499,0
2.101114,590.163147,3.010034,0,1.734945,0
2.095475,591.751343,3.009879,0,1.7349,0
2.089866,593.339417,3.009725,0,1.734856,0
2.084288,594.927429,3.00957,0,1.734811,0
2.078739,596.515442,3.009417,0,1.734767,0
2.07322,598.103394,3.009268,0,1.734724,0
2.067731,599.691223,3.009118,0,1.734681,0
2.062271,601.278992,3.008969,0,1.734638,0
2.056839,602.866699,3.008822,0,1.734596,0
2.051437,604.454407,3.008676,0,1.734554,0
2.046063,606.041931,3.008531,0,1.734512,0
2.040717,607.629517,3.008385,0,1.73447,0
2.0354,609.216919,3.008242,0,1.734428,0
2.03011,610.804321,3.008099,0,1.734387,0
2.024848,612.391663,3.007957,0,1.734346,0
2.019613,613.978943,3.007814,0,1.734305,0
2.014406,615.566101,3.007676,0,1.734265,0
2.009225,617.153259,3.007538,0,1.734225,0
2.004072,618.740295,3.0074,0,1.734186,0
1.998945,620.327271,3.007262,0,1.734146,0
1.993844,621.914185,3.007127,0,1.734107,0
1.98877,623.501099,3.006991,0,1.734068,0
1.983721,625.08783,3.006856,0,1.734029,0
1.978698,626.674561,3.006721,0,1.73399,0
1.973701,628.261169,3.006589,0,1.733952,0
1.96873,629.847778,3.006456,0,1.733914,0
1.963783,631.434204,3.006324,0,1.733875,0
1.958862,633.02063,3.006192,0,1.733837,0
1.953965,634.606995,3.006064,0,1.7338,0
1.949093,636.193237,3.005936,0,1.733763,0
1.944246,637.779419,3.005807,0,1.733727,0
1.939422,639.365601,3.00568,0,1.73369,0
1.934623,640.95166,3.005554,0,1.733653,0
1.929848,642.537659,3.005429,0,1.733617,0
1.925097,644.123535,3.005303,0,1.733581,0
1.920369,645.709351,3.005177,0,1.733545,0
1.915664,647.295105,3.005055,0,1.73351,0
1.910983,648.880737,3.004933,0,1.733474,0
1.906325,650.46637,3.004811,0,1.733439,0
1.901689,652.05188,3.004689,0,1.733404,0
1.897076,653.637329,3.004569,0,1.733369,0
1.892486,655.222717,3.004449,0,1.733335,0
1.887918,656.807983,3.004329,0,1.7333,0
1.883373,658.393188,3.00421,0,1.733266,0
1.87885,659.978333,3.004091,0,1.733231,0
1.874348,661.563354,3.003975,0,1.733198,0
1.869868,663.148315,3.003859,0,1.733164,0
1.86541,664.733276,3.003743,0,1.733131,0
1.860973,666.318054,3.003627,0,1.733097,0
1.856558,667.902771,3.003513,0,1.733065,0
1.852163,669.487427,3.0034,0,1.733032,0
1.84779,671.07196,3.003287,0,1.732999,0
1.843437,672.656433,3.003174,0,1.732967,0
1.839105,674.240845,3.003062,0,1.732934,0
1.834794,675.825195,3.002951,0,1.732903,0
1.830503,677.409424,3.002841,0,1.732871,0
1.826232,678.99353,3.00273,0,1.732839,0
1.821982,680.577637,3.00262,0,1.732807,0
1.817751,682.16156,3.002511,0,1.732775,0
1.81354,683.745483,3.002403,0,1.732744,0
1.809349,685.329285,3.002295,0,1.732713,0
1.805178,686.913025,3.002187,0,1.732682,0
1.801026,688.496643,3.002079,0,1.732651,0
1.796893,690.0802,3.001973,0,1.73262,0
1.792779,691.663696,3.001868,0,1.73259,0
1.788684,693.247009,3.001763,0,1.73256,0
1.784608,694.830322,3.001658,0,1.732529,0
1.780551,696.413513,3.001553,0,1.732499,0
1.776513,697.996643,3.00145,0,1.732469,0
1.772493,699.579651,3.001348,0,1.73244,0
1.768492,701.162537,3.001245,0,1.73241,0
1.764508,702.745422,3.001143,0,1.732381,0
1.760543,704.328125,3.00104,0,1.732351,0
1.756596,705.910767,3.00094,0,1.732322,0
1.752667,707.493347,3.000839,0,1.732293,0
1.748755,709.075806,3.000739,0,1.732264,0
1.744861,710.658203,3.000639,0,1.732235,0
1.740985,712.24054,3.000539,0,1.732206,0
1.737126,713.822693,3.00044,0,1.732178,0
1.733284,715.404785,3.000343,0,1.73215,0
1.72946,716.986816,3.000245,0,1.732121,0
1.725653,718.568726,3.000147,0,1.732093,0
1.721862,720.150513,3.000049,0,1.732065,0
1.718089,721.7323,2.999953,0,1.732037,0
1.714332,723.313904,2.999858,0,1.73201,0
1.710592,724.895386,2.999763,0,1.731982,0
1.706868,726.476868,2.999668,0,1.731955,0
1.703161,728.058228,2.999573,0,1.731928,0
1.699469,729.639465,2.999478,0,1.7319,0
1.695795,731.220581,2.999385,0,1.731873,0
1.692136,732.801636,2.999291,0,1.731846,0
1.688493,734.382568,2.999198,0,1.731819,0
1.684866,735.96344,2.999105,0,1.731792,0
1.681255,737.544189,2.999011,0,1.731765,0
1.67766,739.124878,2.99892,0,1.731739,0
1.67408,740.705383,2.998829,0,1.731713,0
1.670516,742.285828,2.998739,0,1.731687,0
1.666966,743.866211,2.998648,0,1.731661,0
1.663433,745.446411,2.998558,0,1.731634,0
1.659914,747.02655,2.998467,0,1.731608,0
1.656411,748.606628,2.998379,0,1.731583,0
1.652922,750.186584,2.99829,0,1.731557,0
1.649449,751.766418,2.998201,0,1.731531,0
1.64599,753.34613,2.998112,0,1.731506,0
1.642546,754.925781,2.998023,0,1.73148,0
1.639116,756.50531,2.997935,0,1.731455,0
1.635701,758.084717,2.997848,0,1.73143,0
1.6323,759.664063,2.997761,0,1.731405,0
1.628914,761.243286,2.997675,0,1.731379,0
1.625542,762.822388,2.997588,0,1.731354,0
1.622184,764.401367,2.997501,0,1.731329,0
1.618841,765.980286,2.997415,0,1.731305,0
1.615511,767.559082,2.997331,0,1.73128,0
1.612195,769.137756,2.997246,0,1.731256,0
1.608893,770.71637,2.997162,0,1.731231,0
1.605604,772.2948,2.997077,0,1.731207,0
1.60233,773.873169,2.996993,0,1.731182,0
1.599069,775.451416,2.996909,0,1.731158,0
1.595821,777.029541,2.996826,0,1.731134,0
1.592587,778.607544,2.996744,0,1.731111,0
1.589366,780.185486,2.996662,0,1.731087,0
1.586158,781.763306,2.996579,0,1.731063,0
1.582963,783.341003,2.996497,0,1.731039,0
1.579782,784.918579,2.996414,0,1.731015,0
1.576613,786.496094,2.996333,0,1.730992,0
1.573457,788.073425,2.996253,0,1.730969,0
1.570315,789.650696,2.996172,0,1.730945,0
1.567184,791.227844,2.996091,0,1.730922,0
1.564067,792.80481,2.99601,0,1.730899,0
1.560962,794.381714,2.995929,0,1.730875,0
1.55787,795.958557,2.99585,0,1.730852,0
1.55479,797.535278,2.995771,0,1.73083,0
1.551723,799.111816,2.995692,0,1.730807,0
1.548668,800.688293,2.995613,0,1.730784,0
1.545625,802.264587,2.995535,0,1.730761,0
1.542594,803.84082,2.995456,0,1.730739,0
1.539575,805.416931,2.995377,0,1.730716,0
1.536569,806.99292,2.9953,0,1.730694,0
1.533574,808.568726,2.995223,0,1.730671,0
1.530591,810.144531,2.995146,0,1.730649,0
1.52762,811.720154,2.995069,0,1.730627,0
1.524661,813.295654,2.994991,0,1.730604,0
1.521713,814.871033,2.994914,0,1.730582,0
1.518777,816.44635,2.994838,0,1.73056,0
