Energy (eV),Wavelength (nm),e1,e2,n,k
1.263882,981.104492,8.886914,0,2.981093,0
1.261875,982.664734,8.883235,0,2.980476,0
1.259875,984.224915,8.87958,0,2.979862,0
1.257881,985.784851,8.875947,0,2.979253,0
1.255894,987.344727,8.872337,0,2.978647,0
1.253913,988.904297,8.868751,0,2.978045,0
1.251939,990.463745,8.865187,0,2.977446,0
1.249971,992.023132,8.861645,0,2.976851,0
1.248009,993.582336,8.858126,0,2.97626,0
1.246054,995.141296,8.854629,0,2.975673,0
1.244105,996.700073,8.851153,0,2.975089,0
1.242163,998.258667,8.847699,0,2.974508,0
1.240227,999.8172,8.844267,0,2.973931,0
1.223788,1013.247437,8.815536,0,2.969097,0
1.219735,1016.613953,8.808564,0,2.967923,0
1.215708,1019.981628,8.801679,0,2.966762,0
1.211706,1023.350586,8.794878,0,2.965616,0
1.207729,1026.720581,8.788161,0,2.964483,0
1.203776,1030.091797,8.781526,0,2.963364,0
1.199848,1033.464111,8.774971,0,2.962258,0
1.195944,1036.837646,8.768496,0,2.961165,0
1.192064,1040.21228,8.762098,0,2.960084,0
1.188208,1043.588135,8.755777,0,2.959016,0
1.184376,1046.964966,8.749532,0,2.957961,0
1.180567,1050.342896,8.74336,0,2.956917,0
1.176781,1053.721924,8.737261,0,2.955886,0
1.173018,1057.102051,8.731234,0,2.954866,0
1.169278,1060.483154,8.725276,0,2.953858,0
1.165561,1063.865479,8.719389,0,2.952861,0
1.161866,1067.248779,8.713569,0,2.951875,0
1.158193,1070.633057,8.707817,0,2.950901,0
1.154542,1074.018555,8.70213,0,2.949937,0
1.150914,1077.405029,8.696508,0,2.948984,0
1.147306,1080.792358,8.690951,0,2.948042,0
1.143721,1084.180908,8.685456,0,2.94711,0
1.140156,1087.570313,8.680023,0,2.946188,0
1.136613,1090.960693,8.674652,0,2.945276,0
1.13309,1094.352173,8.66934,0,2.944374,0
1.129589,1097.744507,8.664087,0,2.943482,0
1.126108,1101.137939,8.658893,0,2.9426,0
1.122647,1104.532104,8.653755,0,2.941726,0
1.119207,1107.927368,8.648674,0,2.940863,0
1.115787,1111.323486,8.643649,0,2.940008,0
1.112386,1114.720581,8.638679,0,2.939163,0
1.109006,1118.118652,8.633761,0,2.938326,0
1.105645,1121.517578,8.628898,0,2.937499,0
1.102303,1124.917358,8.624086,0,2.936679,0
1.098981,1128.318115,8.619327,0,2.935869,0
1.095678,1131.719604,8.614617,0,2.935067,0
1.092394,1135.12207,8.609959,0,2.934273,0
1.089128,1138.525391,8.605349,0,2.933487,0
1.085881,1141.929443,8.600787,0,2.93271,0
1.082653,1145.334473,8.596274,0,2.93194,0
1.079443,1148.740356,8.591808,0,2.931179,0
1.076252,1152.146973,8.587389,0,2.930425,0
1.073078,1155.554443,8.583015,0,2.929678,0
1.069922,1158.962646,8.578687,0,2.92894,0
1.066784,1162.371826,8.574403,0,2.928208,0
1.063664,1165.781616,8.570163,0,2.927484,0
1.060561,1169.192139,8.565966,0,2.926767,0
1.057476,1172.603638,8.561812,0,2.926057,0
1.054408,1176.015747,8.5577,0,2.925355,0
1.051357,1179.428589,8.55363,0,2.924659,0
1.048322,1182.842163,8.549601,0,2.92397,0
1.045305,1186.256592,8.545612,0,2.923288,0
1.042304,1189.671631,8.541663,0,2.922612,0
1.03932,1193.087402,8.537753,0,2.921943,0
1.036353,1196.503906,8.533882,0,2.921281,0
1.033401,1199.921143,8.53005,0,2.920625,0
1.030466,1203.338989,8.526255,0,2.919975,0
1.027547,1206.757568,8.522497,0,2.919332,0
1.024644,1210.176636,8.518777,0,2.918694,0
1.021756,1213.596558,8.515092,0,2.918063,0
1.018885,1217.016968,8.511443,0,2.917438,0
1.016029,1220.438232,8.50783,0,2.916818,0
1.013188,1223.859985,8.504251,0,2.916205,0
1.010363,1227.282349,8.500707,0,2.915597,0
1.007552,1230.705322,8.497197,0,2.914995,0
1.004757,1234.128906,8.49372,0,2.914399,0
1.001977,1237.552979,8.490276,0,2.913808,0
0.999212,1240.977783,8.486865,0,2.913223,0
0.996462,1244.403076,8.483486,0,2.912642,0
0.993726,1247.828979,8.48014,0,2.912068,0
0.991005,1251.255493,8.476824,0,2.911499,0
0.988298,1254.682373,8.473539,0,2.910934,0
0.985605,1258.109985,8.470285,0,2.910376,0
0.982927,1261.537964,8.467062,0,2.909822,0
0.980263,1264.966553,8.463868,0,2.909273,0
0.977613,1268.39563,8.460704,0,2.908729,0
0.974977,1271.825195,8.457568,0,2.90819,0
0.972354,1275.255249,8.454462,0,2.907656,0
0.969746,1278.685791,8.451384,0,2.907126,0
0.967151,1282.116821,8.448334,0,2.906602,0
0.964569,1285.548218,8.445312,0,2.906082,0
0.962001,1288.980225,8.442317,0,2.905566,0
0.959446,1292.412476,8.439349,0,2.905056,0
0.956904,1295.845337,8.436408,0,2.90455,0
0.954376,1299.278564,8.433494,0,2.904048,0
0.95186,1302.712158,8.430605,0,2.90355,0
0.949358,1306.14624,8.427742,0,2.903057,0
0.946868,1309.580566,8.424905,0,2.902569,0
0.944391,1313.015381,8.422092,0,2.902084,0
0.941927,1316.450562,8.419305,0,2.901604,0
0.939475,1319.886108,8.416542,0,2.901128,0
0.937036,1323.322021,8.413803,0,2.900656,0
0.934609,1326.758301,8.411089,0,2.900188,0
0.932194,1330.194824,8.408398,0,2.899724,0
0.929792,1333.631836,8.40573,0,2.899264,0
0.927402,1337.069092,8.403086,0,2.898808,0
0.925023,1340.506592,8.400464,0,2.898355,0
0.922657,1343.944458,8.397865,0,2.897907,0
0.920303,1347.382568,8.395289,0,2.897463,0
0.91796,1350.821045,8.392735,0,2.897022,0
0.915629,1354.259766,8.390202,0,2.896585,0
0.91331,1357.69873,8.387691,0,2.896151,0
0.911002,1361.137939,8.385201,0,2.895721,0
0.908706,1364.577393,8.382733,0,2.895295,0
0.906421,1368.017212,8.380285,0,2.894872,0
0.904148,1371.457153,8.377858,0,2.894453,0
0.901886,1374.897217,8.375452,0,2.894037,0
0.899634,1378.337646,8.373065,0,2.893625,0
0.897394,1381.778198,8.370699,0,2.893216,0
0.895165,1385.218994,8.368352,0,2.89281,0
0.892947,1388.659912,8.366025,0,2.892408,0
0.89074,1392.101074,8.363717,0,2.892009,0
0.888543,1395.542236,8.361428,0,2.891613,0
0.886358,1398.983765,8.359159,0,2.891221,0
0.884183,1402.425293,8.356907,0,2.890831,0
0.882018,1405.867065,8.354674,0,2.890445,0
0.879864,1409.308838,8.352459,0,2.890062,0
0.87772,1412.750854,8.350263,0,2.889682,0
0.875587,1416.192871,8.348084,0,2.889305,0
0.873464,1419.63501,8.345923,0,2.888931,0
0.871351,1423.077393,8.34378,0,2.88856,0
0.869248,1426.519653,8.341653,0,2.888192,0
0.867156,1429.962036,8.339544,0,2.887827,0
0.865073,1433.404541,8.337452,0,2.887465,0
0.863001,1436.846924,8.335377,0,2.887105,0
0.860938,1440.289551,8.333318,0,2.886749,0
0.858885,1443.732178,8.331275,0,2.886395,0
0.856842,1447.174805,8.329248,0,2.886044,0
0.854808,1450.617432,8.327238,0,2.885695,0
0.852785,1454.060059,8.325244,0,2.88535,0
0.85077,1457.502686,8.323265,0,2.885007,0
0.848765,1460.945313,8.321302,0,2.884667,0
0.84677,1464.387939,8.319354,0,2.884329,0
0.844784,1467.830444,8.317422,0,2.883994,0
0.842808,1471.272949,8.315504,0,2.883662,0
0.84084,1474.715454,8.313601,0,2.883332,0
0.838882,1478.157837,8.311714,0,2.883004,0
0.836933,1481.60022,8.309841,0,2.882679,0
0.834993,1485.04248,8.307982,0,2.882357,0
0.833062,1488.484619,8.306138,0,2.882037,0
0.83114,1491.926636,8.304307,0,2.88172,0
0.829227,1495.368652,8.302491,0,2.881404,0
0.827323,1498.810547,8.300689,0,2.881092,0
0.825427,1502.252197,8.298901,0,2.880781,0
0.823541,1505.693848,8.297125,0,2.880473,0
0.821663,1509.135376,8.295363,0,2.880167,0
0.819793,1512.57666,8.293615,0,2.879864,0
0.817932,1516.017822,8.291881,0,2.879563,0
0.81608,1519.45874,8.290158,0,2.879264,0
0.814236,1522.899536,8.288449,0,2.878967,0
0.812401,1526.340088,8.286754,0,2.878672,0
0.810574,1529.780518,8.28507,0,2.87838,0
0.808755,1533.220703,8.283399,0,2.878089,0
0.806945,1536.660767,8.28174,0,2.877801,0
0.805142,1540.100464,8.280094,0,2.877515,0
0.803348,1543.539917,8.278461,0,2.877231,0
0.801562,1546.979248,8.276838,0,2.87695,0
0.799784,1550.418213,8.275229,0,2.87667,0
0.798014,1553.857056,8.27363,0,2.876392,0
0.796252,1557.295532,8.272044,0,2.876116,0
0.794498,1560.733643,8.270469,0,2.875842,0
0.792752,1564.171631,8.268906,0,2.875571,0
0.791013,1567.609131,8.267354,0,2.875301,0
0.789283,1571.046509,8.265813,0,2.875033,0
0.78756,1574.483521,8.264284,0,2.874767,0
0.785845,1577.920166,8.262765,0,2.874503,0
0.784137,1581.356445,8.261258,0,2.87424,0
0.782437,1584.792358,8.259761,0,2.87398,0
0.780744,1588.227905,8.258275,0,2.873722,0
0.779059,1591.663208,8.256801,0,2.873465,0
0.777382,1595.098022,8.255336,0,2.87321,0
0.775711,1598.532471,8.253881,0,2.872957,0
0.774049,1601.966553,8.252438,0,2.872706,0
0.772393,1605.400269,8.251004,0,2.872456,0
0.770745,1608.833618,8.24958,0,2.872208,0
0.769104,1612.266357,8.248167,0,2.871962,0
0.76747,1615.698853,8.246764,0,2.871718,0
0.765843,1619.130859,8.245371,0,2.871475,0
0.764223,1622.562378,8.243987,0,2.871234,0
0.762611,1625.993408,8.242613,0,2.870995,0
0.761005,1629.424072,8.241249,0,2.870758,0
0.759406,1632.854248,8.239894,0,2.870522,0
0.757815,1636.283813,8.238548,0,2.870287,0
0.75623,1639.712891,8.237212,0,2.870054,0
0.754652,1643.141602,8.235886,0,2.869823,0
0.753081,1646.569702,8.234568,0,2.869594,0
0.751516,1649.997314,8.233259,0,2.869366,0
0.749959,1653.424438,8.23196,0,2.869139,0
0.748408,1656.850952,8.230669,0,2.868914,0
0.746863,1660.276978,8.229388,0,2.868691,0
0.745326,1663.702393,8.228115,0,2.868469,0
0.743795,1667.127197,8.226851,0,2.868249,0
0.74227,1670.551392,8.225595,0,2.86803,0
0.740752,1673.974976,8.224348,0,2.867812,0
0.73924,1677.398071,8.223109,0,2.867596,0
0.737735,1680.820557,8.221879,0,2.867382,0
0.736236,1684.242432,8.220657,0,2.867169,0
0.734744,1687.663696,8.219444,0,2.866957,0
