Energy (eV),"N, #1","C, #1","S, #1","N, #2","C, #2","S, #2","N, #3","C, #3","S, #3","N, #4","C, #4","S, #4","N, #5","C, #5","S, #5","N, #6","C, #6","S, #6","N, #7","C, #7","S, #7","N, #8","C, #8","S, #8","N, #9","C, #9","S, #9","N, #10","C, #10","S, #10","N, #11","C, #11","S, #11","N, #12","C, #12","S, #12","N, #13","C, #13","S, #13","N, #14","C, #14","S, #14","N, #15","C, #15","S, #15","N, #16","C, #16","S, #16","N, #17","C, #17","S, #17","N, #18","C, #18","S, #18","N, #19","C, #19","S, #19","N, #20","C, #20","S, #20","N, #21","C, #21","S, #21","N, #22","C, #22","S, #22","N, #23","C, #23","S, #23","N, #24","C, #24","S, #24","N, #25","C, #25","S, #25","N, #26","C, #26","S, #26","N, #27","C, #27","S, #27","N, #28","C, #28","S, #28","N, #29","C, #29","S, #29","N, #30","C, #30","S, #30","N, #31","C, #31","S, #31","N, #32","C, #32","S, #32","N, #33","C, #33","S, #33","N, #34","C, #34","S, #34","N, #35","C, #35","S, #35","N, #36","C, #36","S, #36","N, #37","C, #37","S, #37","N, #38","C, #38","S, #38","N, #39","C, #39","S, #39","N, #40","C, #40","S, #40","N, #41","C, #41","S, #41","N, #42","C, #42","S, #42","N, #43","C, #43","S, #43","N, #44","C, #44","S, #44","N, #45","C, #45","S, #45","N, #46","C, #46","S, #46","N, #47","C, #47","S, #47","N, #48","C, #48","S, #48","N, #49","C, #49","S, #49","N, #50","C, #50","S, #50","N, #51","C, #51","S, #51","N, #52","C, #52","S, #52","N, #53","C, #53","S, #53","N, #54","C, #54","S, #54","N, #55","C, #55","S, #55","N, #56","C, #56","S, #56","N, #57","C, #57","S, #57","N, #58","C, #58","S, #58","N, #59","C, #59","S, #59","N, #60","C, #60","S, #60","N, #61","C, #61","S, #61","N, #62","C, #62","S, #62","N, #63","C, #63","S, #63","N, #64","C, #64","S, #64","N, #65","C, #65","S, #65","N, #66","C, #66","S, #66","N, #67","C, #67","S, #67","N, #68","C, #68","S, #68","N, #69","C, #69","S, #69","N, #70","C, #70","S, #70","N, #71","C, #71","S, #71","N, #72","C, #72","S, #72","N, #73","C, #73","S, #73","N, #74","C, #74","S, #74","N, #75","C, #75","S, #75","N, #76","C, #76","S, #76","N, #77","C, #77","S, #77","N, #78","C, #78","S, #78","N, #79","C, #79","S, #79","N, #80","C, #80","S, #80","N, #81","C, #81","S, #81"
5.867289,0.328118,-0.44062,0.835579,0.328147,-0.440596,0.835581,0.328108,-0.439716,0.836059,0.328237,-0.441143,0.835256,0.328598,-0.440255,0.835583,0.328518,-0.439887,0.835808,0.328228,-0.440848,0.835416,0.327127,-0.441021,0.835756,0.328095,-0.440873,0.835455,0.327614,-0.441016,0.835568,0.328081,-0.440588,0.835611,0.327884,-0.441724,0.835088,0.328405,-0.441287,0.835114,0.327819,-0.441791,0.835078,0.327816,-0.441865,0.83504,0.328548,-0.441021,0.835198,0.328149,-0.439362,0.836229,0.327584,-0.440723,0.835734,0.328772,-0.440901,0.835174,0.328652,-0.441582,0.834861,0.327783,-0.441369,0.835315,0.328215,-0.441934,0.834847,0.328455,-0.441624,0.834916,0.328411,-0.441453,0.835024,0.328224,-0.442245,0.834679,0.328234,-0.440863,0.835405,0.328188,-0.441155,0.835269,0.327857,-0.442161,0.834867,0.32773,-0.44235,0.834817,0.328079,-0.442155,0.834783,0.328112,-0.442984,0.834331,0.328186,-0.44289,0.834351,0.32813,-0.44239,0.834639,0.32854,-0.44171,0.834838,0.329135,-0.440688,0.835143,0.328282,-0.437827,0.836982,0.328336,-0.440542,0.835535,0.328623,-0.441669,0.834827,0.328684,-0.442557,0.834332,0.328373,-0.44222,0.834633,0.328156,-0.442395,0.834626,0.327718,-0.442333,0.834831,0.327488,-0.442761,0.834694,0.328113,-0.442553,0.834559,0.327921,-0.441606,0.835136,0.328309,-0.439403,0.836145,0.328507,-0.442984,0.834175,0.328332,-0.443792,0.833815,0.328006,-0.443356,0.834175,0.327969,-0.44406,0.833815,0.327552,-0.443123,0.834477,0.328187,-0.443287,0.834141,0.328476,-0.443609,0.833855,0.328894,-0.44211,0.834486,0.329015,-0.440094,0.835504,0.329175,-0.439425,0.835793,0.328671,-0.442464,0.834387,0.327659,-0.443688,0.834135,0.327966,-0.444256,0.833712,0.327798,-0.444242,0.833785,0.327541,-0.444803,0.833587,0.327981,-0.444879,0.833373,0.327852,-0.444549,0.8336,0.328476,-0.443504,0.833911,0.328146,-0.444243,0.833648,0.328086,-0.444395,0.83359,0.328264,-0.445247,0.833065,0.328061,-0.445617,0.832948,0.327545,-0.445463,0.833233,0.32814,-0.444908,0.833295,0.32815,-0.444387,0.833569,0.328438,-0.443459,0.83395,0.328722,-0.440817,0.835237,0.32909,-0.444179,0.833309,0.327878,-0.444424,0.833657,0.328701,-0.444449,0.83332,0.328223,-0.444499,0.833481,0.328008,-0.444244,0.833702,0.328114,-0.443902,0.833842,0.327893,-0.444189,0.833776,0.329157,-0.444131,0.833308
5.82344,0.330085,-0.447815,0.830967,0.330078,-0.447697,0.831033,0.330412,-0.447186,0.831175,0.329935,-0.447952,0.830952,0.330135,-0.448243,0.830716,0.330479,-0.44796,0.830732,0.330459,-0.447967,0.830736,0.329779,-0.449137,0.830374,0.330033,-0.448723,0.830498,0.330174,-0.449103,0.830236,0.329824,-0.448776,0.830552,0.329697,-0.449481,0.830221,0.330147,-0.448958,0.830325,0.329762,-0.45021,0.8298,0.330166,-0.449688,0.829923,0.330633,-0.448539,0.830358,0.330441,-0.446849,0.831345,0.330155,-0.447929,0.830877,0.330641,-0.449066,0.83007,0.330236,-0.448897,0.830323,0.33066,-0.449156,0.830014,0.330776,-0.449182,0.829954,0.329656,-0.449791,0.830069,0.329879,-0.448779,0.830528,0.330557,-0.449402,0.829922,0.329906,-0.448804,0.830504,0.330239,-0.4485,0.830536,0.329837,-0.450087,0.829837,0.330421,-0.450108,0.829593,0.330388,-0.450232,0.829539,0.330165,-0.450225,0.829631,0.330353,-0.45028,0.829527,0.330631,-0.449901,0.829622,0.330595,-0.448805,0.83023,0.330539,-0.448975,0.830159,0.33092,-0.445347,0.83196,0.330613,-0.447781,0.830775,0.330603,-0.449865,0.829653,0.329724,-0.449552,0.830172,0.330287,-0.450407,0.829484,0.330482,-0.450219,0.829508,0.329592,-0.449689,0.83015,0.330332,-0.449743,0.829827,0.33029,-0.450639,0.829357,0.331403,-0.44884,0.829888,0.330382,-0.447362,0.831092,0.330277,-0.450654,0.829354,0.330659,-0.450828,0.829107,0.330498,-0.451288,0.828921,0.330471,-0.451742,0.828685,0.330513,-0.450024,0.829602,0.330461,-0.450669,0.829273,0.330305,-0.451496,0.828885,0.329757,-0.449683,0.830088,0.331364,-0.447472,0.830642,0.330821,-0.446941,0.831144,0.330347,-0.449628,0.829883,0.3306,-0.451246,0.828903,0.330109,-0.451467,0.828979,0.329921,-0.452094,0.828711,0.330309,-0.452003,0.828607,0.329821,-0.453235,0.828128,0.329702,-0.451632,0.829051,0.330714,-0.451508,0.828715,0.330019,-0.451287,0.829112,0.329578,-0.451455,0.829197,0.330288,-0.452555,0.828314,0.330223,-0.452118,0.828579,0.329873,-0.452775,0.828359,0.330667,-0.452218,0.828347,0.330409,-0.451968,0.828586,0.330673,-0.450397,0.829336,0.330829,-0.448104,0.830515,0.33043,-0.451475,0.828846,0.32984,-0.452328,0.828616,0.330504,-0.45173,0.828678,0.330924,-0.452672,0.827996,0.330399,-0.451975,0.828586,0.330704,-0.451026,0.828981,0.330417,-0.451501,0.828837,0.330966,-0.451478,0.828631
5.780241,0.332126,-0.455795,0.825799,0.332247,-0.456207,0.825522,0.331622,-0.454935,0.826475,0.331745,-0.455657,0.826028,0.331961,-0.455491,0.826033,0.332944,-0.455213,0.82579,0.332469,-0.455471,0.825839,0.332009,-0.455995,0.825735,0.331351,-0.45686,0.825521,0.331996,-0.456772,0.825311,0.332393,-0.456237,0.825447,0.331958,-0.456801,0.82531,0.33235,-0.457156,0.824956,0.33168,-0.457459,0.825057,0.332025,-0.45669,0.825345,0.332891,-0.456103,0.82532,0.332327,-0.455222,0.826034,0.332439,-0.455659,0.825748,0.332633,-0.456489,0.825211,0.332311,-0.456309,0.82544,0.332494,-0.457612,0.824645,0.332221,-0.457121,0.825027,0.33242,-0.457764,0.82459,0.332637,-0.456159,0.825391,0.332103,-0.457128,0.825071,0.332445,-0.456395,0.825338,0.332323,-0.45708,0.825009,0.332223,-0.457473,0.824831,0.331942,-0.457602,0.824873,0.332251,-0.457612,0.824743,0.331785,-0.457763,0.824846,0.331891,-0.458424,0.824437,0.333042,-0.458161,0.824119,0.332916,-0.456218,0.825247,0.332557,-0.456405,0.825288,0.333463,-0.45277,0.826923,0.333406,-0.455858,0.825248,0.332466,-0.457409,0.824769,0.332474,-0.457528,0.824699,0.332501,-0.45833,0.824243,0.331974,-0.457781,0.824761,0.332732,-0.457718,0.82449,0.332478,-0.457283,0.824834,0.332126,-0.457969,0.824595,0.333121,-0.456761,0.824863,0.333045,-0.454821,0.825965,0.332145,-0.457967,0.824588,0.332284,-0.459206,0.823843,0.332125,-0.459781,0.823587,0.332468,-0.45929,0.823722,0.332676,-0.458774,0.823926,0.332196,-0.458487,0.824279,0.332486,-0.458551,0.824126,0.332849,-0.457569,0.824526,0.332568,-0.455725,0.825659,0.332237,-0.454806,0.826299,0.332004,-0.457817,0.824729,0.332683,-0.458872,0.823868,0.332089,-0.459065,0.824,0.332103,-0.459597,0.823698,0.332615,-0.459634,0.823471,0.33213,-0.460688,0.823077,0.332171,-0.4598,0.823557,0.33288,-0.458984,0.823726,0.331955,-0.459402,0.823866,0.332608,-0.459024,0.823814,0.33223,-0.460098,0.823366,0.332325,-0.460227,0.823256,0.332492,-0.460552,0.823007,0.33256,-0.459676,0.823469,0.332758,-0.459212,0.823648,0.333229,-0.457655,0.824324,0.332851,-0.45586,0.825471,0.332717,-0.459024,0.82377,0.332455,-0.459821,0.823431,0.33226,-0.459779,0.823533,0.332801,-0.458848,0.823834,0.332649,-0.459698,0.823421,0.333026,-0.458595,0.823884,0.332296,-0.459789,0.823513,0.332107,-0.45976,0.823605
5.737676,0.334669,-0.463515,0.820458,0.334647,-0.463756,0.82033,0.334753,-0.462757,0.820851,0.33403,-0.463368,0.820801,0.334456,-0.462944,0.820866,0.334632,-0.463555,0.82045,0.334611,-0.463275,0.820617,0.334049,-0.464066,0.820399,0.334412,-0.464294,0.820122,0.334059,-0.464921,0.81991,0.334533,-0.463755,0.820377,0.334562,-0.465259,0.819513,0.334621,-0.46453,0.819903,0.334552,-0.464967,0.819683,0.334623,-0.464056,0.820171,0.335355,-0.464188,0.819797,0.335542,-0.462576,0.820631,0.334771,-0.463119,0.820639,0.334239,-0.464491,0.820081,0.335015,-0.463676,0.820225,0.335325,-0.4641,0.819859,0.334919,-0.464223,0.819955,0.335219,-0.464939,0.819427,0.335037,-0.464448,0.819779,0.33407,-0.464998,0.819862,0.335256,-0.462915,0.820557,0.334555,-0.464923,0.819707,0.333774,-0.465129,0.819909,0.334963,-0.464765,0.81963,0.33497,-0.46492,0.81954,0.334895,-0.465692,0.819131,0.334522,-0.465639,0.819314,0.334674,-0.465491,0.819336,0.335529,-0.464141,0.819752,0.334977,-0.464025,0.820044,0.335215,-0.460802,0.821762,0.335157,-0.463078,0.820505,0.335158,-0.465248,0.819276,0.334682,-0.465354,0.81941,0.334704,-0.465373,0.819391,0.335162,-0.46536,0.819211,0.334899,-0.465388,0.819302,0.335511,-0.464842,0.819362,0.334985,-0.464959,0.819511,0.335055,-0.4649,0.819516,0.335134,-0.463128,0.820486,0.334384,-0.465828,0.819263,0.334095,-0.466726,0.81887,0.334604,-0.466773,0.818635,0.334984,-0.466903,0.818405,0.335089,-0.466407,0.818645,0.334329,-0.466227,0.819059,0.334817,-0.465746,0.819132,0.334981,-0.4654,0.819263,0.335219,-0.462924,0.820567,0.334755,-0.462674,0.820897,0.33396,-0.466593,0.819,0.334581,-0.466306,0.818911,0.334709,-0.466758,0.818601,0.33469,-0.467041,0.818447,0.334097,-0.467176,0.818612,0.334577,-0.467748,0.818089,0.33526,-0.46695,0.818265,0.33519,-0.466375,0.818622,0.335184,-0.466578,0.818509,0.335663,-0.466328,0.818455,0.334976,-0.467264,0.818202,0.334811,-0.468048,0.817822,0.334176,-0.468059,0.818075,0.334715,-0.467553,0.818144,0.33449,-0.466976,0.818565,0.334867,-0.464809,0.819644,0.335566,-0.463239,0.820247,0.335292,-0.467016,0.818215,0.335095,-0.466587,0.81854,0.33491,-0.466641,0.818585,0.335964,-0.466926,0.817991,0.334649,-0.467247,0.818346,0.335172,-0.46662,0.81849,0.335007,-0.466788,0.818462,0.334684,-0.467292,0.818306
5.695733,0.337995,-0.471117,0.814744,0.337101,-0.471052,0.815152,0.337562,-0.469364,0.815935,0.337087,-0.471296,0.815017,0.337185,-0.470805,0.81526,0.337038,-0.471177,0.815106,0.336965,-0.471468,0.814968,0.336895,-0.471299,0.815095,0.336412,-0.47215,0.814801,0.337094,-0.471652,0.814808,0.337398,-0.472211,0.814359,0.336989,-0.472187,0.814541,0.337134,-0.472424,0.814344,0.337308,-0.472551,0.814199,0.336603,-0.472331,0.814617,0.336664,-0.471131,0.815287,0.337782,-0.470464,0.81521,0.33684,-0.471433,0.81504,0.337265,-0.471214,0.814991,0.33784,-0.471844,0.814388,0.336992,-0.472444,0.814391,0.337039,-0.472449,0.814369,0.336739,-0.472321,0.814568,0.336984,-0.472384,0.81443,0.337568,-0.472091,0.814357,0.337613,-0.471135,0.814892,0.336673,-0.472707,0.814371,0.335875,-0.473284,0.814365,0.337325,-0.472705,0.814102,0.337242,-0.47353,0.813657,0.337401,-0.473695,0.813495,0.336926,-0.473242,0.813955,0.337537,-0.473171,0.813743,0.337797,-0.471398,0.814664,0.337097,-0.471565,0.814857,0.338012,-0.468827,0.816057,0.336981,-0.471073,0.81519,0.337621,-0.472391,0.814161,0.33758,-0.473108,0.813762,0.337057,-0.47374,0.813611,0.337213,-0.472668,0.81417,0.33717,-0.472191,0.814464,0.337091,-0.47296,0.814051,0.337347,-0.472758,0.814062,0.337309,-0.472714,0.814103,0.338129,-0.46955,0.815593,0.337431,-0.473686,0.813487,0.336629,-0.474273,0.813478,0.337196,-0.475512,0.812519,0.337034,-0.473924,0.813514,0.336764,-0.474169,0.813483,0.337537,-0.473653,0.813463,0.337387,-0.473519,0.813603,0.337471,-0.47314,0.813789,0.337432,-0.471019,0.815034,0.337921,-0.469893,0.815481,0.336316,-0.472917,0.814396,0.337941,-0.474283,0.812928,0.337105,-0.474498,0.813149,0.337055,-0.474345,0.813259,0.336947,-0.474957,0.812947,0.337294,-0.47568,0.81238,0.337575,-0.474767,0.812797,0.337213,-0.474068,0.813356,0.337423,-0.474587,0.812966,0.337116,-0.474584,0.813094,0.336948,-0.47492,0.812968,0.337425,-0.475523,0.812417,0.337547,-0.475729,0.812246,0.33722,-0.47537,0.812592,0.336623,-0.474632,0.813271,0.336895,-0.473215,0.813983,0.337679,-0.471263,0.814791,0.337214,-0.474346,0.813192,0.336993,-0.474707,0.813074,0.337496,-0.475158,0.812602,0.337938,-0.473733,0.81325,0.336795,-0.47483,0.813084,0.337364,-0.474997,0.81275,0.338023,-0.47369,0.813239,0.337498,-0.47446,0.813008
5.654397,0.339963,-0.478118,0.809833,0.340233,-0.478691,0.80938,0.339766,-0.478063,0.809947,0.33979,-0.478732,0.809542,0.33981,-0.478808,0.809489,0.3403,-0.478181,0.809654,0.339889,-0.478762,0.809483,0.339532,-0.47956,0.80916,0.339961,-0.479487,0.809023,0.339837,-0.479469,0.809086,0.340084,-0.479338,0.80906,0.340186,-0.479587,0.808869,0.339905,-0.479455,0.809066,0.339551,-0.48035,0.808683,0.339557,-0.480068,0.808849,0.340259,-0.478904,0.809243,0.340582,-0.478146,0.809556,0.339718,-0.479095,0.809357,0.339937,-0.479331,0.809126,0.340084,-0.47943,0.809005,0.339776,-0.480074,0.808753,0.340183,-0.480228,0.80849,0.339965,-0.480539,0.808397,0.34017,-0.478928,0.809266,0.33985,-0.479904,0.808823,0.340356,-0.479322,0.808955,0.339893,-0.47972,0.808914,0.339012,-0.480453,0.808848,0.339778,-0.480484,0.808508,0.339311,-0.481227,0.808263,0.339857,-0.481322,0.807977,0.339886,-0.481187,0.808045,0.340399,-0.481163,0.807843,0.340393,-0.479169,0.80903,0.340441,-0.478616,0.809337,0.340305,-0.476395,0.810703,0.340256,-0.478326,0.809586,0.340286,-0.480999,0.807988,0.340086,-0.480688,0.808258,0.339721,-0.481117,0.808156,0.33969,-0.480618,0.808466,0.339873,-0.48086,0.808245,0.339998,-0.48064,0.808323,0.339819,-0.480813,0.808296,0.339669,-0.480131,0.808764,0.340023,-0.478216,0.80975,0.340089,-0.481349,0.807863,0.339849,-0.481729,0.807738,0.339486,-0.48258,0.807382,0.340092,-0.481626,0.807697,0.339216,-0.480871,0.808514,0.339584,-0.481361,0.808068,0.339878,-0.481403,0.80792,0.339839,-0.481002,0.808175,0.33986,-0.477934,0.809984,0.340447,-0.477385,0.810061,0.339894,-0.480414,0.808501,0.3396,-0.481219,0.808146,0.338929,-0.48199,0.807968,0.340184,-0.481856,0.807521,0.339872,-0.482355,0.807354,0.339775,-0.483111,0.806943,0.339786,-0.482579,0.807256,0.339835,-0.481497,0.807882,0.339532,-0.482738,0.807268,0.340077,-0.48157,0.807736,0.340043,-0.48294,0.806933,0.33931,-0.483077,0.807158,0.339711,-0.483354,0.806824,0.339369,-0.482924,0.807226,0.339524,-0.482362,0.807496,0.339811,-0.481696,0.807773,0.34001,-0.47873,0.809451,0.340091,-0.482239,0.807331,0.340182,-0.482363,0.807219,0.340362,-0.481734,0.807519,0.339465,-0.482552,0.807408,0.33995,-0.482448,0.807265,0.340133,-0.482403,0.807215,0.339958,-0.482718,0.807101,0.339828,-0.482361,0.807369
5.613657,0.34234,-0.485979,0.804132,0.342108,-0.486464,0.803937,0.342713,-0.484817,0.804674,0.341947,-0.485979,0.804299,0.341916,-0.48582,0.804408,0.342554,-0.485839,0.804125,0.342481,-0.486003,0.804057,0.342273,-0.48686,0.803627,0.342199,-0.486382,0.803948,0.341754,-0.486949,0.803794,0.34258,-0.486937,0.80345,0.341549,-0.487196,0.803731,0.341625,-0.487257,0.803662,0.341926,-0.487408,0.803443,0.341819,-0.487372,0.80351,0.342316,-0.486251,0.803977,0.342505,-0.485169,0.804551,0.342813,-0.485855,0.804005,0.342839,-0.486693,0.803487,0.342359,-0.486532,0.803789,0.342218,-0.487441,0.803298,0.342851,-0.486838,0.803394,0.342479,-0.487277,0.803286,0.342303,-0.486963,0.803552,0.342596,-0.487015,0.803396,0.342557,-0.486308,0.80384,0.34248,-0.486755,0.803603,0.341879,-0.488194,0.802985,0.342163,-0.487252,0.803436,0.34215,-0.487904,0.803046,0.342215,-0.488561,0.802619,0.342353,-0.488181,0.802791,0.341947,-0.488117,0.803003,0.34225,-0.487405,0.803307,0.342402,-0.486268,0.80393,0.342651,-0.48376,0.805336,0.342515,-0.485887,0.804112,0.342251,-0.487449,0.803279,0.341889,-0.487592,0.803347,0.341793,-0.488146,0.803051,0.342434,-0.48732,0.803279,0.341242,-0.488181,0.803264,0.3421,-0.487618,0.803241,0.342384,-0.487504,0.80319,0.342155,-0.487198,0.803473,0.342429,-0.485381,0.804455,0.342166,-0.488396,0.80274,0.341804,-0.489332,0.802324,0.341743,-0.489956,0.801969,0.342176,-0.489696,0.801944,0.342097,-0.488862,0.802486,0.341856,-0.488779,0.802639,0.341788,-0.488759,0.80268,0.342647,-0.487329,0.803183,0.342421,-0.485211,0.804561,0.342622,-0.484912,0.804656,0.342586,-0.487848,0.802894,0.341993,-0.488418,0.802801,0.342013,-0.489377,0.802208,0.341633,-0.489981,0.802001,0.341301,-0.490071,0.802088,0.341946,-0.490149,0.801765,0.341714,-0.489265,0.802403,0.342167,-0.488862,0.802456,0.34219,-0.488789,0.802491,0.342013,-0.489683,0.802021,0.342158,-0.489746,0.801921,0.34161,-0.490453,0.801722,0.341602,-0.490312,0.801812,0.342107,-0.490271,0.801621,0.342047,-0.489556,0.802084,0.341665,-0.488907,0.802642,0.342619,-0.485616,0.804232,0.342054,-0.488877,0.802495,0.34173,-0.489418,0.802303,0.342076,-0.489393,0.802171,0.342507,-0.489283,0.802054,0.34204,-0.489914,0.801868,0.342415,-0.489561,0.801924,0.342129,-0.489769,0.801919,0.342422,-0.489164,0.802163
5.573499,0.345143,-0.493237,0.798495,0.344649,-0.492653,0.799068,0.345132,-0.49201,0.799256,0.344395,-0.493523,0.798641,0.343783,-0.493727,0.798778,0.344297,-0.493472,0.798715,0.344873,-0.493278,0.798586,0.343942,-0.493832,0.798645,0.344689,-0.493974,0.798235,0.344444,-0.49428,0.798151,0.344574,-0.493756,0.798419,0.34422,-0.49446,0.798137,0.344168,-0.494805,0.797945,0.344555,-0.494437,0.798006,0.343958,-0.494637,0.79814,0.345,-0.49382,0.798196,0.344956,-0.491977,0.799352,0.345194,-0.49311,0.798551,0.345314,-0.493918,0.798,0.344708,-0.494016,0.798201,0.344599,-0.494849,0.797732,0.344613,-0.494433,0.797984,0.34434,-0.495108,0.797683,0.344965,-0.494237,0.797953,0.344783,-0.494414,0.797922,0.345294,-0.492966,0.798597,0.344184,-0.494411,0.798182,0.344609,-0.494914,0.797687,0.344706,-0.494964,0.797615,0.343971,-0.495102,0.797846,0.34451,-0.495055,0.797642,0.344057,-0.495416,0.797614,0.344559,-0.495074,0.797609,0.344608,-0.494224,0.798115,0.344412,-0.493859,0.798426,0.345026,-0.490473,0.800246,0.344493,-0.493411,0.798668,0.344176,-0.495109,0.797753,0.345001,-0.494786,0.797597,0.344459,-0.495917,0.797129,0.344955,-0.494508,0.797789,0.344199,-0.494701,0.797997,0.344482,-0.495513,0.79737,0.344386,-0.495245,0.797578,0.344611,-0.494608,0.797876,0.344645,-0.493305,0.798667,0.344556,-0.495655,0.79725,0.344235,-0.496096,0.797114,0.344675,-0.496916,0.796413,0.344012,-0.497719,0.796199,0.344039,-0.495909,0.797315,0.344763,-0.494987,0.797575,0.343968,-0.496503,0.796976,0.345088,-0.495254,0.797269,0.344765,-0.493033,0.798783,0.344505,-0.491955,0.79956,0.344676,-0.49493,0.797648,0.343931,-0.496261,0.797143,0.344608,-0.496293,0.79683,0.344216,-0.496892,0.796626,0.344449,-0.497186,0.796342,0.343694,-0.497529,0.796454,0.344435,-0.496361,0.796863,0.344422,-0.495973,0.79711,0.344386,-0.496572,0.796752,0.345135,-0.496793,0.79629,0.344467,-0.49726,0.796288,0.344434,-0.497638,0.796067,0.343533,-0.497864,0.796314,0.344449,-0.4971,0.796396,0.344434,-0.496389,0.796846,0.344783,-0.49536,0.797335,0.344876,-0.492856,0.798845,0.344281,-0.49604,0.797129,0.344441,-0.497268,0.796294,0.344567,-0.49693,0.796451,0.344718,-0.496166,0.796862,0.344516,-0.496422,0.79679,0.344231,-0.496193,0.797055,0.343844,-0.497262,0.796556,0.34425,-0.496602,0.796793
5.533911,0.347354,-0.500067,0.793271,0.347077,-0.500369,0.793201,0.347023,-0.499338,0.793874,0.346905,-0.500297,0.793322,0.3463,-0.500331,0.793565,0.346436,-0.499976,0.793729,0.346231,-0.500536,0.793465,0.347307,-0.500658,0.792918,0.346959,-0.500869,0.792937,0.346442,-0.501523,0.79275,0.346577,-0.501337,0.792809,0.347239,-0.501797,0.792228,0.346605,-0.501686,0.792576,0.346132,-0.501087,0.793161,0.346595,-0.501957,0.792408,0.34686,-0.50096,0.792923,0.347651,-0.499478,0.793512,0.346825,-0.500407,0.793288,0.347219,-0.500535,0.793034,0.34709,-0.501051,0.792765,0.346734,-0.501475,0.792653,0.347243,-0.501693,0.792292,0.347334,-0.501971,0.792076,0.347148,-0.500991,0.792777,0.347696,-0.501271,0.79236,0.347151,-0.500365,0.793172,0.3467,-0.501487,0.79266,0.346775,-0.501791,0.792435,0.346549,-0.501955,0.79243,0.346441,-0.502456,0.792159,0.347537,-0.502038,0.791944,0.346975,-0.502395,0.791965,0.346791,-0.501689,0.792492,0.34679,-0.501063,0.792889,0.347209,-0.500689,0.792942,0.347612,-0.497436,0.79481,0.347118,-0.50044,0.793138,0.346719,-0.501911,0.792383,0.346828,-0.501854,0.792372,0.347029,-0.503206,0.791426,0.347402,-0.501778,0.792168,0.346922,-0.501707,0.792424,0.347361,-0.501822,0.792159,0.347168,-0.502134,0.792045,0.346828,-0.501683,0.79248,0.347515,-0.499127,0.793792,0.346817,-0.502275,0.79211,0.346903,-0.502885,0.791685,0.346695,-0.503894,0.791134,0.346238,-0.503589,0.791529,0.34724,-0.502993,0.791468,0.346692,-0.502635,0.791936,0.346606,-0.502551,0.792027,0.346932,-0.501947,0.792267,0.346931,-0.499956,0.793526,0.347007,-0.499324,0.79389,0.347057,-0.502082,0.792127,0.346578,-0.503063,0.791714,0.346164,-0.502986,0.791944,0.347394,-0.503846,0.790858,0.346677,-0.503771,0.79122,0.346416,-0.504506,0.790866,0.346872,-0.503528,0.79129,0.34699,-0.50302,0.791561,0.346572,-0.503458,0.791465,0.346884,-0.503394,0.79137,0.346161,-0.504375,0.791062,0.346428,-0.504856,0.790638,0.346374,-0.504894,0.790637,0.346594,-0.503953,0.791141,0.347145,-0.503097,0.791444,0.347267,-0.50197,0.792106,0.346861,-0.499928,0.793574,0.347095,-0.502836,0.791632,0.346817,-0.503214,0.791514,0.346652,-0.503926,0.791133,0.346888,-0.503576,0.791252,0.347018,-0.503735,0.791094,0.34669,-0.503702,0.791259,0.346912,-0.503945,0.791007,0.346933,-0.503294,0.791412
